wp:post_id,title,dc:creator,wp:post_date,post_tag,category
9895,行過死蔭的幽谷–荷蘭集中營Camp Vught,mumu,2018-09-26 01:38:12,"['博物館', '景點', '歷史']",['社會 & 文化']
9920,[台客J和澤蘭妹：從數字看荷蘭] 荷蘭人的度假人生,taikejzeelandme,2018-09-28 11:56:00,"['旅遊', '玩', '親子']",['社會 & 文化']
9938,荷蘭主要的國際攝影節：布雷達、北極光與納爾登,artouch,2018-10-03 01:10:07,"['Breda', 'Naarden', '合作文章', '展覽', '攝影', '藝術']",['人文 & 藝術']
9951,靠海藻吃穿 海洋裡的未來潛力股,chenning,2018-10-08 11:37:37,"['循環時尚', '循環經濟', '永續時尚', '環境', '科技']",['環境 & 科學']
9969,荷為生物藝術（Bio Art）？進入荷蘭生物藝術的社群,guguangyi,2018-10-10 09:42:26,"['生物藝術', '科學', '科學藝術', '設計']",['環境 & 科學']
9983,[貓力畫荷蘭] 上大學就能如願脫離單身？首先你得選對學校！,moli,2018-10-12 10:27:31,"['城市', '大學', '貓力畫荷蘭']",['社會 & 文化']
9995,從生物藝術探索東西方飲食文化迷思：荷蘭未來中醫診所之《虎鞭計畫》,guguangyi,2018-10-16 23:58:40,"['文化', '生物藝術', '設計', '飲食']",['建築 & 設計']
10012,目標 2050 年：荷蘭循環經濟政策工具解析,Richard,2018-10-22 00:39:02,"['循環經濟', '政府', '政策', '永續', '經濟']",['環境 & 科學']
10032,[Kafé Oranje歐蘭橘咖啡館] 冬天騎車別忘了防風手套,YuChia,2018-10-26 01:21:22,"['Kafé Oranje 歐蘭橘咖啡館', '學荷蘭文']",['社會 & 文化']
9934,攝影美術館的創立與價值：荷蘭攝影博物館與海牙攝影美術館的現況,artouch,2018-10-31 01:12:47,"['博物館', '展覽', '攝影', '美術館', '藝術']",['人文 & 藝術']
10039,梵谷的曠野——庫勒慕勒美術館與雕塑公園,elli7han.w,2018-10-29 02:11:40,"['博物館', '展覽', '梵谷', '繪畫', '美術館', '藝術']",['人文 & 藝術']
10081,[台客J和澤蘭妹：從數字看荷蘭] 水漲船高的荷蘭房價,taikejzeelandme,2018-11-01 23:31:34,"['台客J和澤蘭妹：從數字看荷蘭', '買房']",['社會 & 文化']
10104,傳統與當代的攝影共振：阿姆斯特丹攝影美術館（Foam）與馬賽屋攝影美術館（Huis Marseille）,artouch,2018-11-07 01:54:43,"['合作文章', '展覽', '攝影', '美術館', '藝術']",['人文 & 藝術']
10115,鹿特丹新機構（HNI）展覽「異議花園」（Dissident Gardens）：透過生物藝術探索人類與植物的關係,guguangyi,2018-11-14 00:30:49,"['博物館', '展覽', '生物藝術', '科學', '科學藝術', '設計']",['建築 & 設計']
10132,歐洲之心》南狂歡、北牧原：淺談荷蘭的南北差異與地域主義,libertytimes,2018-11-16 00:59:44,"['Leeuwarden', 'Maastricht', '合作文章', '宗教', '文化', '社會', '菲仕蘭省', '語言', '馬斯垂克']",['社會 & 文化']
10152,荷蘭攝影教育：跨領域的學習與挑戰－萊頓大學,artouch,2018-11-21 01:14:56,"['合作文章', '攝影', '教育', '留學', '碩士', '藝術']",['留學荷蘭']
10163,荷蘭小鎮風光：大有來頭卻寧靜致遠的霍恩（Hoorn）,lanxueguan,2018-11-23 01:23:53,"['Hoorn', '旅遊', '東印度公司', '歷史', '荷蘭小鎮風光', '霍恩']",['街拍543']
10181,從兩個平台看荷蘭解決食物浪費的群體戰思維：零浪費網絡（No Waste Network）&amp; 廢物也很可口（Verspilling is Verrukkelijk）,xinyalin,2018-11-25 22:24:54,"['企業社會責任', '循環經濟', '荷蘭永續', '議題', '超市', '食物']",['環境 & 科學']
10193,荷蘭生物藝術的學院教育：連結設計、科學與社會,guguangyi,2018-11-28 01:15:02,"['DAE', 'Design Academy Eindhoven', '埃因霍芬設計學院', '生物藝術', '留學', '科學', '科學藝術', '設計']",['建築 & 設計']
10203,[貓力畫荷蘭] 我們需要靜一靜，阿姆斯特丹紅燈區要搬家？,moli,2018-11-30 09:40:06,"['紅燈區', '貓力畫荷蘭', '阿姆斯特丹']",['社會 & 文化']
10213,[Kafé Oranje歐蘭橘咖啡館] 十二月之聖尼古拉斯節快樂！,YuChia,2018-12-03 02:46:36,"['Kafé Oranje 歐蘭橘咖啡館', '學荷蘭文', '宗教', '文化', '種族歧視', '種族議題', '節慶', '聖尼可拉斯']",['社會 & 文化']
10222,[台客J和澤蘭妹：從數字看荷蘭] 結婚契約vs.伴侶契約，Dochi？,taikejzeelandme,2018-12-06 22:52:28,"['台客J和澤蘭妹：從數字看荷蘭', '婚姻', '文化', '社會']",['社會 & 文化']
10243,[進擊的荷蘭1] 2050年減碳95%！荷蘭催生全球最有野心的氣候法,Laiwenling,2018-12-10 00:14:31,"['再生能源', '合作文章', '氣候', '環境', '能源']",['環境 & 科學']
10254,[進擊的荷蘭2] 荷蘭的能源轉型抉擇：以風廢煤、脫離天然氣,Laiwenling,2018-12-10 00:53:16,"['再生能源', '合作文章', '氣候', '環境', '能源']",['環境 & 科學']
10273,[進擊的荷蘭3] 正視敏感話題：核能行不行？,Laiwenling,2018-12-10 02:50:32,"['再生能源', '合作文章', '氣候', '環境', '能源']",['環境 & 科學']
10291,荷蘭小鎮風光：閃閃惹人愛的豪達（Gouda）燭光節,lanxueguan,2018-12-20 17:39:48,"['Gouda', '燭光節', '荷蘭小鎮風光', '豪達']",['街拍543']
10319,荷蘭當代攝影社群：七個多元組織與新秀平台,artouch,2018-12-26 02:48:08,"['合作文章', '展覽', '攝影', '藝術']",['人文 & 藝術']
10341,[Kafé Oranje歐蘭橘咖啡館] 祝大家2019新年快樂！,YuChia,2019-01-01 00:20:43,"['Kafé Oranje 歐蘭橘咖啡館', '學荷蘭文', '活動', '節慶']",['社會 & 文化']
10345,展覽也能很fashion：阿姆斯特丹Fashion For Good永續時尚體驗博物館,Kikiwu,2019-01-02 01:52:39,"['博物館', '循環經濟', '時尚', '永續', '永續時尚']",['社會 & 文化']
10362,有用主張（UxU Studio）口中的阿姆斯特丹燈節,CindyLiao,2019-01-07 02:17:24,"['燈節', '藝術', '阿姆斯特丹']",['人文 & 藝術']
10373,荷蘭小鎮風光：世界九座華麗的星型堡壘之一：納爾登（Naarden）,lanxueguan,2019-01-17 17:55:10,"['Naarden', '古蹟', '旅遊', '景點', '歷史', '荷蘭小鎮風光']",['街拍543']
10391,[貓力畫荷蘭] 創業也要趁早？荷蘭青少年創業正夯,moli,2019-01-28 06:28:11,"['創業', '教育', '荷蘭教育', '荷蘭青年', '貓力畫荷蘭']",['社會 & 文化']
10400,淺談在荷蘭求職：個人履歷、人際網絡與理想雇主清單,UgaHuang,2019-02-26 22:56:11,"['在荷蘭工作', '工作', '職場', '荷蘭工作']",['社會 & 文化']
10422,[台客J和澤蘭妹：從數字看荷蘭] 荷蘭薪資知多少,taikejzeelandme,2019-03-06 01:11:29,"['台客J和澤蘭妹：從數字看荷蘭', '在荷蘭工作', '工作', '荷蘭工作']",['社會 & 文化']
10442,她的荷蘭轉職手記（一）：將想法轉為計畫,WinnieHsu,2019-03-08 09:56:36,"['在荷蘭工作', '工作', '職場', '荷蘭工作']",['社會 & 文化']
10457,荷蘭小鎮風光：阿姆斯特丹近郊之Ouderkerk aan de Amstel,lanxueguan,2019-03-15 01:07:07,"['Ouderkerk aan de Amstel', 'Pierre Cuypers', '教堂', '荷蘭小鎮風光', '阿姆斯特爾河', '風車']",['街拍543']
10477,台客J的荷蘭求職筆記,taikej,2019-03-27 00:37:42,"['在荷蘭工作', '工作', '荷蘭工作']",['社會 & 文化']
10491,親民版庫肯霍夫花園－安娜保羅娜（Anna Paulowna）馬賽克拼花節,lanxueguan,2019-04-05 01:18:31,"['Anna Paulowna', '春天', '花', '荷蘭小鎮風光']",['街拍543']
10507,她的荷蘭轉職手記（二）：建立自我價值和信心的破冰之旅,WinnieHsu,2019-04-12 00:58:17,"['在荷蘭工作', '工作', '職場', '荷蘭工作']",['社會 & 文化']
10522,[貓力畫荷蘭] 可以吃的理髮店（Kapsalon），到底是從阿姆斯特丹還是鹿特丹來的？,moli,2019-04-19 00:16:50,"['吃', '美食', '貓力畫荷蘭', '阿姆斯特丹', '鹿特丹']",['社會 & 文化']
10527,循環經濟的一堂課：跟著荷蘭TIAS商學院走一趟阿姆斯特丹,xinyalin,2019-04-17 01:10:09,"['企業社會責任', '循環經濟', '永續', '永續時尚', '荷蘭永續']",['社會 & 文化']
10560,邊摘邊走跳 - Cothen櫻桃節與Wijk van de Duurstede小鎮大歷史,lanxueguan,2019-05-24 11:30:59,"['Cothen', 'Wijk van de Duurstede', '櫻桃節', '荷蘭小鎮風光', '風車']",['街拍543']
10594,阿姆斯特丹轉角遇到ART－等我紅了再叫醒我,QB,2019-05-30 10:19:41,"['景點', '玩', '轉角遇到ART', '阿姆斯特丹']",['人文 & 藝術']
10611,她的荷蘭轉職手記（三）：履歷的一千零一頁,WinnieHsu,2019-06-04 22:48:28,"['在荷蘭工作', '工作', '職場', '荷蘭工作']",['社會 & 文化']
10631,歐洲之心》「親歐」、「脫歐」搞不定：從兩次選舉看荷蘭政治明星的對決,libertytimes,2019-06-12 01:35:31,"['政治', '政黨', '社會', '選舉']",['社會 & 文化']
10656,小鎮中的小鎮 - 梅登布利克Medemblik,lanxueguan,2019-06-20 09:53:49,"['Medemblik', '夜巡', '林布蘭', '梅登布利克', '老烘培博物館', '荷蘭小鎮風光']",['街拍543']
10678,害羞是NO NO！荷蘭TIAS商學院MBA畢業生專訪,OranjeExpress,2019-06-27 11:05:05,"['MBA', 'Tias', '合作文章', '歐洲矽谷', '碩士']",['留學荷蘭']
10693,她的荷蘭轉職手記（四）：面試的日常,WinnieHsu,2019-07-12 08:35:54,"['在荷蘭工作', '工作', '職場', '荷蘭工作']",['社會 & 文化']
10718,[貓力畫荷蘭] 荷蘭人會游泳嗎？那是一定要的啦！,moli,2019-08-26 00:10:30,"['小學', '小學教育', '教育', '貓力畫荷蘭', '體育']",['社會 & 文化']
10736,讀《荷蘭：每個角落都有故事》：二十七頁裡的一千零一個故事,LUChen,2019-08-28 23:35:21,"['故事', '文化', '景點', '書', '歷史', '社會', '荷蘭童書']",['社會 & 文化']
10754,讀《荷蘭：藏在角落裡的故事》：請搭配荷事生非大補帖與玩家攻略,LUChen,2019-08-29 00:07:26,"['景點', '書', '歷史', '社會', '荷蘭童書']",['社會 & 文化']
10797,荷蘭皇室的停車場兼停馬場：海牙的皇家馬廄（Koninklijke Stallen）,mumu,2019-09-16 00:42:38,"['Den Haag', '海牙', '皇室']",['社會 & 文化']
10890,藝術落腳並非偶然：跟著Motel Spatie走進六〇年代商場內的唯一非營利空間,daning,2019-10-23 00:51:11,"['Arnhem', '展覽', '藝術']",['人文 & 藝術']
10914,在城市中看見攝影，鋪陳觀眾視角：探訪荷蘭布雷達攝影節的導覽與推廣規劃,daning,2019-10-30 00:02:48,"['Breda', '展覽', '攝影', '藝術']",['人文 & 藝術']
10935,樓梯．工作室．船：荷蘭揚凡艾克學院（Jan van Eyck Academie）中的文化工作記憶,daning,2019-11-06 06:21:05,"['Maastricht', '藝術', '設計']",['人文 & 藝術']
10969,[貓力畫荷蘭] 有心栽花花不開：阿姆斯特丹花卉市場賣的鬱金香球莖，只有百分之一機率會開花,moli,2019-11-08 00:37:31,"['花卉', '貓力畫荷蘭', '阿姆斯特丹', '鬱金香']",['社會 & 文化']
10980,藝術家們組成的藝術空間：一訪海牙1646的展覽生成,daning,2019-11-12 00:05:37,"['Den Haag', '展覽', '海牙', '藝術', '設計']",['人文 & 藝術']
11023,如果我們讓所有動物與植物進入議會，會發生什麼事情？ ——專訪荷蘭實驗組織「物的議會」之「北海大使館計畫」,huangyun,2019-11-27 00:50:13,"['哲學', '永續', '科學', '藝術']",['人文 & 藝術']
11051,荷蘭求職之記者臥底報導（一）：商管碩士畢業生求職實驗與反思,weihsuan,2019-11-29 00:00:30,"['在荷蘭工作', '工作', '職場', '荷蘭工作']",['社會 & 文化']
11073,在荷蘭購物：Holland &amp; Barrett 天然有機保健／護膚用品推薦購買清單,oceaneyu,2019-12-06 00:05:00,"['玩', '買', '購物']",['吃喝 & 玩樂']
11107,三個不那麼知名卻又都蠻有一回事的市立美術館：格羅寧根、阿姆斯特丹和萊頓反映於藝術的城市印記,elli7han.w,2019-12-11 00:02:55,"['Groningen', '博物館', '歷史', '美術館', '萊頓', '藝術', '阿姆斯特丹']",['人文 & 藝術']
11164,以「共合」為理念的荷蘭藝術機構—— Casco Art Institute: Working for the Commons,huangyun,2019-12-18 09:19:34,"['展覽', '社會', '藝術']",['人文 & 藝術']
11191,改變ㄧ生的經驗！荷蘭TIAS商學院MBA畢業生專訪,OranjeExpress,2019-12-17 19:55:48,"['MBA', 'Tias', '合作文章', '歐洲矽谷', '碩士']",['留學荷蘭']
11195,四家阿姆斯特丹餐廳與咖啡廳推薦,oceaneyu,2020-01-05 16:32:00,"['咖啡', '美食', '阿姆斯特丹', '餐廳']",['吃喝 & 玩樂']
11200,馬斯籬笆（Maasheggen）——荷蘭的聯合國生物圈,UgaHuang,2019-12-25 07:50:59,"['環境', '聯合國', '自然']",['環境 & 科學']
11250,[貓力畫荷蘭] 氣球不是無辜的？荷蘭將禁止笑氣（N2O）,moli,2020-01-03 04:34:08,"['大麻', '毒品', '貓力畫荷蘭']",['社會 & 文化']
11269,用家常料理標註荷蘭四季,elli7han.w,2020-01-17 09:25:04,"['吃', '季節料理', '荷蘭食物', '食物', '食譜']",['吃喝 & 玩樂']
11302,荷蘭求職之記者臥底報導（二）：工具，給現在；韌性，給未來。,weihsuan,2020-01-22 00:36:05,"['在荷蘭工作', '工作', '職場', '荷蘭工作']",['社會 & 文化']
11329,海外求職：三個月的荷蘭找工作心路歷程,oceaneyu,2020-01-29 00:45:04,"['在荷蘭工作', '工作', '職場', '荷蘭工作']",['社會 & 文化']
11347,荷蘭求職之記者臥底報導（三）：10件你不可不知的工作契約眉角,weihsuan,2020-02-05 09:24:02,"['在荷蘭工作', '工作', '職場', '荷蘭工作']",['社會 & 文化']
11364,在荷蘭工作真的這麼閒嗎？那得看你如何平衡工作和生活,Debbielee,2020-02-26 01:19:42,"['在荷蘭工作', '工作', '歐洲職涯顧問', '職場', '荷蘭工作']",['社會 & 文化']
11383,【荷事研究社】成員招募,OranjeExpress,2020-02-28 01:00:14,['編輯台'],['社會 & 文化']
11402,2019亞洲電影節之台灣電影紀實+導演專訪－對蘭嶼人以及自己的承諾：崔永徽《只有大海知道》（Long Time No Sea）,ChiaWeiTung,2020-02-29 23:33:01,"['CinemAsia', '亞洲', '亞洲電影節', '文化', '電影']",['人文 & 藝術']
11439,2018荷蘭亞洲電影節之聚焦台灣：《盛情款待》（Omotenashi）導演陳鈺杰談跨國合作與跨世代跨文化溝通,maychen,2020-03-06 13:38:06,"['CinemAsia', '亞洲', '亞洲電影節', '文化', '電影']",['社會 & 文化']
11457,2018荷蘭亞洲電影節之聚焦台灣：『Love Talk電影X座談』－Behind the Backdrop活動紀實,LUChen,2020-03-13 02:48:12,"['CinemAsia', '亞洲', '亞洲電影節', '婚姻', '文化', '社會']",['社會 & 文化']
11502,宛如佛系的抗疫風格？對這波歐洲面對新型冠狀病毒政策的觀察,YingChen,2020-03-16 10:08:34,"['健康', '政策', '文化', '社會', '醫療']",['社會 & 文化']
11511,荷蘭人是「聽話」的民族嗎？從新冠肺炎抗疫情的觀察,weihsuan,2020-03-16 10:50:30,"['健康', '文化', '社會']",['社會 & 文化']
11524,到荷蘭學水科技（Water Technology）：水科技研究中心（Wetsus）與三校聯合碩士學程,Jeffreyvdb,2020-03-25 00:15:01,"['Leeuwarden', '水', '水科技', '永續', '環境', '留學', '留學荷蘭', '科技']",['留學荷蘭']
11552,歐洲之心》從不以為意到積極抗疫：荷蘭全力避免成為下一個義大利,libertytimes,2020-03-23 09:23:22,"['健康', '政策', '文化', '社會', '醫療']",['社會 & 文化']
11572,[Magie的荷蘭冒險之旅 The Adventure of Magie de Droom]：《口罩之亂》In the Battle against Coronavirus!,YuChia,2020-03-27 00:27:30,"['Magie的荷蘭冒險之旅 The Adventure of Magie de Droom', '健康', '文化', '社會']",['社會 & 文化']
11627,[Magie的荷蘭冒險之旅 The Adventure of Magie de Droom] 宅好宅滿,YuChia,2020-04-02 20:34:05,"['Magie的荷蘭冒險之旅 The Adventure of Magie de Droom', '健康', '文化', '社會']",['社會 & 文化']
11662,[Magie的荷蘭冒險之旅 The Adventure of Magie de Droom] 五種保持社交距離的方法,YuChia,2020-04-05 00:04:07,"['Magie的荷蘭冒險之旅 The Adventure of Magie de Droom', '健康', '文化', '社會']",['社會 & 文化']
11684,[Magie的荷蘭冒險之旅 The Adventure of Magie de Droom] 五種保持社交距離的方法 Part 2,YuChia,2020-04-10 08:41:58,"['Magie的荷蘭冒險之旅 The Adventure of Magie de Droom', '健康', '文化', '社會']",['社會 & 文化']
11695,[Magie的荷蘭冒險之旅 The Adventure of Magie de Droom] 忍術之雨傘防禦,YuChia,2020-04-16 18:22:50,"['Magie的荷蘭冒險之旅 The Adventure of Magie de Droom', '健康', '文化', '社會']",['社會 & 文化']
11715,[Magie的荷蘭冒險之旅 The Adventure of Magie de Droom] 五種簡單成為英雄和拯救世界的方法,YuChia,2020-04-23 18:00:54,"['Magie的荷蘭冒險之旅 The Adventure of Magie de Droom', '健康', '文化', '社會']",['社會 & 文化']
11725,[Magie的荷蘭冒險之旅 The Adventure of Magie de Droom] 中獎率比一比：樂透 vs. COVID19,YuChia,2020-05-01 03:52:39,"['Magie的荷蘭冒險之旅 The Adventure of Magie de Droom', '健康', '文化', '社會']",['社會 & 文化']
11741,淺談荷蘭認知神經科學之研究與應用,ChengHua,2020-05-05 19:38:37,"['大學', '學術研究', '教育', '科學']",['環境 & 科學']
11782,[Magie的荷蘭冒險之旅 The Adventure of Magie de Droom] 現在是什麼情形？！,YuChia,2020-05-22 06:07:37,"['Magie的荷蘭冒險之旅 The Adventure of Magie de Droom', '健康', '文化', '社會']",['社會 & 文化']
11820,新冠疫情下在荷國際學生求職簽證的困境與訴求,HanChu,2020-06-04 09:10:30,"['在荷蘭工作', '工作', '社會']",['社會 & 文化']
11796,台夫特理工大學產品互動設計（TU Delft Design for Interaction）碩士學程：課程規劃與產學合作心得，以及台荷設計教育的經驗比較,DoraHo,2020-06-05 09:09:25,"['互動設計', '台夫特', '台夫特大學', '產品設計', '留學', '留學荷蘭', '碩士', '設計']",['留學荷蘭']
11833,2020荷蘭亞洲電影節專訪：李耀華製片談擔任評審經驗，以及對台灣電影產業的觀察,RubyHsieh,2020-06-22 05:42:14,"['CinemAsia', '亞洲', '亞洲電影節', '阿姆斯特丹', '電影']",['人文 & 藝術']
11844,正大光明地偷窺鄰居？一年一度的Gluren bij de Buren客廳藝術節，來去荷蘭人家裡看表演吧！,mumu,2020-07-01 05:03:09,"['城市', '文化', '社會', '藝術', '表演', '音樂']",['人文 & 藝術']
11887,1930年代荷蘭國家博物館的歷史展示改革：從沙龍式展示邁向編年架構的國史敘事,PaoYi,2020-07-16 19:54:27,"['博物館', '國立博物館', '故事', '文化', '歷史', '藝術', '阿姆斯特丹']",['人文 & 藝術']
11919,鹿特丹大學住宅與城市發展研究所（IHS）碩士學程介紹與留學心得分享,cocowu,2020-07-24 09:38:49,"['留學', '留學荷蘭', '碩士', '都市規劃', '鹿特丹']",['留學荷蘭']
11939,[貓力畫荷蘭] 繼警用直升機之後，林堡省農民工會（LLTB）使用無人機檢查玉米田中的非法種植大麻,moli,2020-07-30 20:44:35,"['大麻', '林堡省', '貓力畫荷蘭', '農業']",['社會 & 文化']
11950,荷蘭貓奴入門指南,seigen,2020-08-30 04:49:06,"['動物', '動物福利', '貓']",['社會 & 文化']
11969,世外桃源或與世隔絕——荷蘭如何處置犯下重罪的精神疾患者？,AmyChan,2020-09-29 16:03:47,"['監獄', '社會']",['社會 & 文化']
11989,再好也沒人想去關？一窺荷蘭的監獄運作,AmyChan,2020-09-29 16:12:13,"['監獄', '社會']",['社會 & 文化']
11991,承接偏差少年的轉捩點：荷蘭JJI Het Keerpunt司法少年收容機構,AmyChan,2020-09-29 16:27:16,"['監獄', '社會']",['社會 & 文化']
11993,荷蘭毒品成癮者復歸社會的最後一哩路：戒癮之家Spetse Hoeve,AmyChan,2020-09-29 18:17:33,"['毒品', '社會']",['社會 & 文化']
12064,住進去就無法退房的Nationaal Monument Oranjehotel奧蘭治酒店：在牢房裡向為自由荷蘭奮鬥的志士致敬,mumu,2020-10-27 18:28:08,"['Den Haag', '二戰', '故事', '景點', '歷史', '海牙', '監獄']",['社會 & 文化']
12104,Kattencafé Kopjes：阿姆斯特丹貓奴的小天堂,Cherie,2020-11-22 16:34:42,"['動物', '咖啡', '貓', '阿姆斯特丹', '餐廳']",['吃喝 & 玩樂']
12108,荷蘭留學：在荷蘭念碩士需要多少錢？,oceaneyu,2020-11-02 03:56:09,"['留學', '留學荷蘭', '碩士']",['留學荷蘭']
12127,我們為什麼讀詩？「當楊牧航向荷蘭」譯者座談後記,UgaHuang,2020-11-12 10:18:06,"['出版', '文學', '書', '活動', '詩']",['人文 & 藝術']
12162,水之防禦：阿姆斯特丹防線與新舊荷蘭水線,lanxueguan,2020-11-19 19:04:25,"['世界遺產', '古蹟', '戰爭', '景點', '歷史', '運河', '阿姆斯特丹']",['社會 & 文化']
12241,荷蘭跨國科技業PM實習：面試準備＆實戰經驗分享,irisyang,2020-12-01 05:05:53,"['在荷蘭工作', '就業', '工作', '荷蘭工作']",['社會 & 文化']
